

   Time         sum(rTop)     sum(rRoot)    sum(vTop)     sum(vRoot)     sum(vBot)    hTop       hRoot      hBot      A-level
    [T]           [L]           [L]           [L]           [L]            [L]        [L]         [L]       [L] 

   204.00000 -0.869605E+00  0.000000E+00 -0.146056E+02  0.000000E+00 -0.154417E+02 -10000.000      0.000    -26.674     204
   205.00000 -0.374605E+00  0.000000E+00 -0.145970E+02  0.000000E+00 -0.155314E+02 -10000.000      0.000    -27.002     205
   206.00000  0.188951E-01  0.000000E+00 -0.145900E+02  0.000000E+00 -0.156113E+02 -10000.000      0.000    -27.410     206
   207.00000  0.549995E+00  0.000000E+00 -0.145840E+02  0.000000E+00 -0.156794E+02 -10000.000      0.000    -27.829     207
   208.00000  0.779195E+00  0.000000E+00 -0.145787E+02  0.000000E+00 -0.157392E+02 -10000.000      0.000    -28.228     208
   209.00000  0.108160E+01  0.000000E+00 -0.145740E+02  0.000000E+00 -0.157923E+02 -10000.000      0.000    -28.599     209
   210.00000  0.407795E+00  0.000000E+00 -0.152478E+02  0.000000E+00 -0.158412E+02    -19.868      0.000    -28.946     210
   211.00000  0.681895E+00  0.000000E+00 -0.149737E+02  0.000000E+00 -0.158848E+02    -86.103      0.000    -29.277     211
   212.00000  0.102209E+01  0.000000E+00 -0.147039E+02  0.000000E+00 -0.159248E+02 -10000.000      0.000    -29.582     212
   213.00000  0.116429E+01  0.000000E+00 -0.146731E+02  0.000000E+00 -0.159616E+02 -10000.000      0.000    -29.848     213
   214.00000  0.125389E+01  0.000000E+00 -0.146584E+02  0.000000E+00 -0.159966E+02 -10000.000      0.000    -30.224     214
   215.00000  0.169989E+01  0.000000E+00 -0.146471E+02  0.000000E+00 -0.160306E+02 -10000.000      0.000    -30.549     215
   216.00000  0.186119E+01  0.000000E+00 -0.146382E+02  0.000000E+00 -0.160632E+02 -10000.000      0.000    -30.850     216
   217.00000  0.194899E+01  0.000000E+00 -0.146306E+02  0.000000E+00 -0.160947E+02 -10000.000      0.000    -31.145     217
   218.00000  0.237369E+01  0.000000E+00 -0.146238E+02  0.000000E+00 -0.161252E+02 -10000.000      0.000    -31.439     218
   219.00000  0.281119E+01  0.000000E+00 -0.146181E+02  0.000000E+00 -0.161544E+02 -10000.000      0.000    -31.732     219
   220.00000  0.312309E+01  0.000000E+00 -0.146130E+02  0.000000E+00 -0.161826E+02 -10000.000      0.000    -32.025     220
   221.00000  0.322829E+01  0.000000E+00 -0.146085E+02  0.000000E+00 -0.162096E+02 -10000.000      0.000    -32.318     221
   222.00000  0.336499E+01  0.000000E+00 -0.146045E+02  0.000000E+00 -0.162355E+02 -10000.000      0.000    -32.609     222
   223.00000  0.345679E+01  0.000000E+00 -0.146008E+02  0.000000E+00 -0.162603E+02 -10000.000      0.000    -32.899     223
   224.00000  0.372179E+01  0.000000E+00 -0.145975E+02  0.000000E+00 -0.162840E+02 -10000.000      0.000    -33.185     224
   225.00000  0.381969E+01  0.000000E+00 -0.145946E+02  0.000000E+00 -0.163066E+02 -10000.000      0.000    -33.467     225
   226.00000  0.378699E+01  0.000000E+00 -0.146273E+02  0.000000E+00 -0.163286E+02    -75.577      0.000    -33.746     226
   227.00000  0.385339E+01  0.000000E+00 -0.145923E+02  0.000000E+00 -0.163495E+02 -10000.000      0.000    -34.020     227
   228.00000  0.422129E+01  0.000000E+00 -0.145888E+02  0.000000E+00 -0.163692E+02 -10000.000      0.000    -34.286     228
   229.00000  0.458409E+01  0.000000E+00 -0.145858E+02  0.000000E+00 -0.163879E+02 -10000.000      0.000    -34.546     229
   230.00000  0.466869E+01  0.000000E+00 -0.145832E+02  0.000000E+00 -0.164054E+02 -10000.000      0.000    -34.795     230
   231.00000  0.503359E+01  0.000000E+00 -0.145807E+02  0.000000E+00 -0.164220E+02 -10000.000      0.000    -35.036     231
   232.00000  0.503469E+01  0.000000E+00 -0.145796E+02  0.000000E+00 -0.164377E+02  -4499.090      0.000    -35.267     232
   233.00000  0.514749E+01  0.000000E+00 -0.145771E+02  0.000000E+00 -0.164529E+02 -10000.000      0.000    -35.492     233
   234.00000  0.548999E+01  0.000000E+00 -0.145749E+02  0.000000E+00 -0.164672E+02 -10000.000      0.000    -35.706     234
   235.00000  0.574199E+01  0.000000E+00 -0.145728E+02  0.000000E+00 -0.164807E+02 -10000.000      0.000    -35.909     235
   236.00000  0.575619E+01  0.000000E+00 -0.145709E+02  0.000000E+00 -0.164934E+02 -10000.000      0.000    -36.098     236
   237.00000  0.573109E+01  0.000000E+00 -0.145960E+02  0.000000E+00 -0.165056E+02    -89.250      0.000    -36.282     237
   238.00000  0.587269E+01  0.000000E+00 -0.145688E+02  0.000000E+00 -0.165173E+02 -10000.000      0.000    -36.453     238
   239.00000  0.587479E+01  0.000000E+00 -0.145669E+02  0.000000E+00 -0.165282E+02 -10000.000      0.000    -36.611     239
   240.00000  0.593289E+01  0.000000E+00 -0.145651E+02  0.000000E+00 -0.165387E+02 -10000.000      0.000    -36.763     240
   241.00000  0.620799E+01  0.000000E+00 -0.145635E+02  0.000000E+00 -0.165488E+02 -10000.000      0.000    -36.913     241
   242.00000  0.603199E+01  0.000000E+00 -0.147395E+02  0.000000E+00 -0.165587E+02    -32.801      0.000    -37.062     242
   243.00000  0.610999E+01  0.000000E+00 -0.146615E+02  0.000000E+00 -0.165683E+02    -58.616      0.000    -37.205     243
   244.00000  0.619609E+01  0.000000E+00 -0.145937E+02  0.000000E+00 -0.165776E+02 -10000.000      0.000    -37.339     244
   245.00000  0.615229E+01  0.000000E+00 -0.146375E+02  0.000000E+00 -0.165866E+02    -64.395      0.000    -37.466     245
   246.00000  0.627269E+01  0.000000E+00 -0.145833E+02  0.000000E+00 -0.165954E+02 -10000.000      0.000    -37.584     246
   247.00000  0.644199E+01  0.000000E+00 -0.145760E+02  0.000000E+00 -0.166039E+02 -10000.000      0.000    -37.727     247
   248.00000  0.646979E+01  0.000000E+00 -0.145716E+02  0.000000E+00 -0.166124E+02 -10000.000      0.000    -37.905     248
   249.00000  0.662959E+01  0.000000E+00 -0.145689E+02  0.000000E+00 -0.166207E+02 -10000.000      0.000    -38.062     249
   250.00000  0.645139E+01  0.000000E+00 -0.147471E+02  0.000000E+00 -0.166290E+02    -32.435      0.000    -38.213     250
   251.00000  0.660479E+01  0.000000E+00 -0.145987E+02  0.000000E+00 -0.166371E+02 -10000.000      0.000    -38.354     251
   252.00000  0.669049E+01  0.000000E+00 -0.145806E+02  0.000000E+00 -0.166452E+02 -10000.000      0.000    -38.488     252
   253.00000  0.670979E+01  0.000000E+00 -0.145732E+02  0.000000E+00 -0.166532E+02 -10000.000      0.000    -38.617     253
   254.00000  0.688389E+01  0.000000E+00 -0.145687E+02  0.000000E+00 -0.166611E+02 -10000.000      0.000    -38.745     254
   255.00000  0.706679E+01  0.000000E+00 -0.145660E+02  0.000000E+00 -0.166689E+02 -10000.000      0.000    -38.870     255
   256.00000  0.689080E+01  0.000000E+00 -0.147421E+02  0.000000E+00 -0.166767E+02    -32.617      0.000    -38.996     256
   257.00000  0.687780E+01  0.000000E+00 -0.147551E+02  0.000000E+00 -0.166843E+02    -36.263      0.000    -39.120     257
   258.00000  0.693520E+01  0.000000E+00 -0.146977E+02  0.000000E+00 -0.166919E+02    -56.613      0.000    -39.245     258
   259.00000  0.704980E+01  0.000000E+00 -0.145983E+02  0.000000E+00 -0.166994E+02 -10000.000      0.000    -39.369     259
   260.00000  0.724190E+01  0.000000E+00 -0.145795E+02  0.000000E+00 -0.167068E+02 -10000.000      0.000    -39.494     260
   261.00000  0.749980E+01  0.000000E+00 -0.145720E+02  0.000000E+00 -0.167141E+02 -10000.000      0.000    -39.619     261
   262.00000  0.770670E+01  0.000000E+00 -0.145675E+02  0.000000E+00 -0.167213E+02 -10000.000      0.000    -39.744     262
   263.00000  0.789180E+01  0.000000E+00 -0.145649E+02  0.000000E+00 -0.167284E+02 -10000.000      0.000    -39.870     263
   264.00000  0.792140E+01  0.000000E+00 -0.145625E+02  0.000000E+00 -0.167354E+02 -10000.000      0.000    -39.997     264
   265.00000  0.789040E+01  0.000000E+00 -0.145935E+02  0.000000E+00 -0.167423E+02    -77.877      0.000    -40.124     265
   266.00000  0.630440E+01  0.000000E+00 -0.161795E+02  0.000000E+00 -0.167492E+02    -16.395      0.000    -40.250     266
   267.00000  0.631500E+01  0.000000E+00 -0.161689E+02  0.000000E+00 -0.167560E+02    -28.550      0.000    -40.378     267
   268.00000  0.640370E+01  0.000000E+00 -0.160802E+02  0.000000E+00 -0.167626E+02    -41.689      0.000    -40.505     268
   269.00000  0.648410E+01  0.000000E+00 -0.159998E+02  0.000000E+00 -0.167692E+02    -62.055      0.000    -40.633     269
   270.00000  0.657840E+01  0.000000E+00 -0.159055E+02  0.000000E+00 -0.167757E+02   -140.514      0.000    -40.761     270
   271.00000  0.660110E+01  0.000000E+00 -0.158828E+02  0.000000E+00 -0.167821E+02   -116.710      0.000    -40.884     271
   272.00000  0.670430E+01  0.000000E+00 -0.157796E+02  0.000000E+00 -0.167884E+02  -1138.146      0.000    -40.994     272
   273.00000  0.682030E+01  0.000000E+00 -0.156966E+02  0.000000E+00 -0.167947E+02 -10000.000      0.000    -41.092     273
   274.00000  0.678180E+01  0.000000E+00 -0.157351E+02  0.000000E+00 -0.168010E+02    -69.538      0.000    -41.164     274
   275.00000  0.658550E+01  0.000000E+00 -0.159314E+02  0.000000E+00 -0.168074E+02    -28.113      0.000    -41.183     275
   276.00000  0.653200E+01  0.000000E+00 -0.159849E+02  0.000000E+00 -0.168140E+02    -29.409      0.000    -41.103     276
   277.00000  0.653200E+01  0.000000E+00 -0.159849E+02  0.000000E+00 -0.168211E+02    -33.400      0.000    -40.822     277
   278.00000  0.666280E+01  0.000000E+00 -0.158541E+02  0.000000E+00 -0.168289E+02   -109.287      0.000    -40.274     278
   279.00000  0.676330E+01  0.000000E+00 -0.157536E+02  0.000000E+00 -0.168386E+02  -1774.748      0.000    -39.501     279
   280.00000  0.676350E+01  0.000000E+00 -0.157534E+02  0.000000E+00 -0.168510E+02   -195.041      0.000    -38.501     280
   281.00000  0.683450E+01  0.000000E+00 -0.156887E+02  0.000000E+00 -0.168649E+02 -10000.000      0.000    -37.511     281
   282.00000  0.686530E+01  0.000000E+00 -0.156672E+02  0.000000E+00 -0.168816E+02 -10000.000      0.000    -36.798     282
   283.00000  0.700970E+01  0.000000E+00 -0.156551E+02  0.000000E+00 -0.169014E+02 -10000.000      0.000    -36.030     283
   284.00000  0.716320E+01  0.000000E+00 -0.156452E+02  0.000000E+00 -0.169230E+02 -10000.000      0.000    -35.311     284
   285.00000  0.732400E+01  0.000000E+00 -0.156370E+02  0.000000E+00 -0.169463E+02 -10000.000      0.000    -34.675     285
   286.00000  0.749120E+01  0.000000E+00 -0.156298E+02  0.000000E+00 -0.169708E+02 -10000.000      0.000    -34.145     286
   287.00000  0.764030E+01  0.000000E+00 -0.156237E+02  0.000000E+00 -0.169962E+02 -10000.000      0.000    -33.725     287
   288.00000  0.774050E+01  0.000000E+00 -0.156183E+02  0.000000E+00 -0.170222E+02 -10000.000      0.000    -33.410     288
   289.00000  0.780130E+01  0.000000E+00 -0.156135E+02  0.000000E+00 -0.170484E+02 -10000.000      0.000    -33.190     289
   290.00000  0.790870E+01  0.000000E+00 -0.156092E+02  0.000000E+00 -0.170748E+02 -10000.000      0.000    -33.053     290
   291.00000  0.790870E+01  0.000000E+00 -0.156092E+02  0.000000E+00 -0.171011E+02   -389.274      0.000    -32.984     291
   292.00000  0.795440E+01  0.000000E+00 -0.156039E+02  0.000000E+00 -0.171273E+02 -10000.000      0.000    -32.954     292
   293.00000  0.796600E+01  0.000000E+00 -0.155999E+02  0.000000E+00 -0.171531E+02 -10000.000      0.000    -32.985     293
   294.00000  0.802780E+01  0.000000E+00 -0.155965E+02  0.000000E+00 -0.171785E+02 -10000.000      0.000    -33.058     294
   295.00000  0.787430E+01  0.000000E+00 -0.157500E+02  0.000000E+00 -0.172035E+02    -34.444      0.000    -33.159     295
   296.00000  0.750030E+01  0.000000E+00 -0.161240E+02  0.000000E+00 -0.172279E+02    -22.389      0.000    -33.290     296
   297.00000  0.741180E+01  0.000000E+00 -0.162125E+02  0.000000E+00 -0.172516E+02    -25.847      0.000    -33.444     297
   298.00000  0.732380E+01  0.000000E+00 -0.163005E+02  0.000000E+00 -0.172744E+02    -26.733      0.000    -33.619     298
   299.00000  0.730180E+01  0.000000E+00 -0.163225E+02  0.000000E+00 -0.172966E+02    -29.823      0.000    -33.806     299
   300.00000  0.730400E+01  0.000000E+00 -0.163203E+02  0.000000E+00 -0.173179E+02    -33.843      0.000    -34.004     300
   301.00000  0.712800E+01  0.000000E+00 -0.164963E+02  0.000000E+00 -0.173384E+02    -24.973      0.000    -34.210     301
   302.00000  0.708400E+01  0.000000E+00 -0.165403E+02  0.000000E+00 -0.173581E+02    -28.397      0.000    -34.420     302
   303.00000  0.711290E+01  0.000000E+00 -0.165114E+02  0.000000E+00 -0.173768E+02    -35.114      0.000    -34.634     303
   304.00000  0.716370E+01  0.000000E+00 -0.164606E+02  0.000000E+00 -0.173946E+02    -45.877      0.000    -34.847     304
   305.00000  0.716740E+01  0.000000E+00 -0.164569E+02  0.000000E+00 -0.174116E+02    -45.886      0.000    -35.059     305
   306.00000  0.719250E+01  0.000000E+00 -0.164318E+02  0.000000E+00 -0.174276E+02    -53.070      0.000    -35.265     306
   307.00000  0.719250E+01  0.000000E+00 -0.164318E+02  0.000000E+00 -0.174428E+02    -51.064      0.000    -35.465     307
   308.00000  0.719250E+01  0.000000E+00 -0.164318E+02  0.000000E+00 -0.174573E+02    -50.078      0.000    -35.653     308
   309.00000  0.719730E+01  0.000000E+00 -0.164270E+02  0.000000E+00 -0.174712E+02    -51.693      0.000    -35.831     309
   310.00000  0.725480E+01  0.000000E+00 -0.163695E+02  0.000000E+00 -0.174845E+02    -95.579      0.000    -35.995     310
   311.00000  0.729260E+01  0.000000E+00 -0.163317E+02  0.000000E+00 -0.174975E+02   -169.878      0.000    -36.138     311
   312.00000  0.727310E+01  0.000000E+00 -0.163512E+02  0.000000E+00 -0.175103E+02    -73.026      0.000    -36.274     312
   313.00000  0.727460E+01  0.000000E+00 -0.163497E+02  0.000000E+00 -0.175228E+02    -71.597      0.000    -36.384     313
   314.00000  0.728040E+01  0.000000E+00 -0.163439E+02  0.000000E+00 -0.175352E+02    -74.633      0.000    -36.466     314
   315.00000  0.711580E+01  0.000000E+00 -0.165085E+02  0.000000E+00 -0.175477E+02    -29.060      0.000    -36.525     315
   316.00000  0.709560E+01  0.000000E+00 -0.165287E+02  0.000000E+00 -0.175603E+02    -31.687      0.000    -36.550     316
   317.00000  0.603990E+01  0.000000E+00 -0.175844E+02  0.000000E+00 -0.175733E+02    -17.538      0.000    -36.540     317
   318.00000  0.605810E+01  0.000000E+00 -0.175662E+02  0.000000E+00 -0.175868E+02    -28.649      0.000    -36.492     318
   319.00000  0.605810E+01  0.000000E+00 -0.175662E+02  0.000000E+00 -0.176008E+02    -32.447      0.000    -36.405     319
   320.00000  0.609190E+01  0.000000E+00 -0.175325E+02  0.000000E+00 -0.176156E+02    -38.578      0.000    -36.281     320
   321.00000  0.608580E+01  0.000000E+00 -0.175385E+02  0.000000E+00 -0.176310E+02    -38.058      0.000    -36.128     321
   322.00000  0.606540E+01  0.000000E+00 -0.175589E+02  0.000000E+00 -0.176474E+02    -36.381      0.000    -35.920     322
   323.00000  0.602150E+01  0.000000E+00 -0.176028E+02  0.000000E+00 -0.176655E+02    -32.954      0.000    -35.597     323
   324.00000  0.602150E+01  0.000000E+00 -0.176028E+02  0.000000E+00 -0.176869E+02    -35.657      0.000    -34.965     324
   325.00000  0.602150E+01  0.000000E+00 -0.176028E+02  0.000000E+00 -0.177140E+02    -37.359      0.000    -33.787     325
   326.00000  0.602150E+01  0.000000E+00 -0.176028E+02  0.000000E+00 -0.177500E+02    -39.325      0.000    -32.168     326
   327.00000  0.599950E+01  0.000000E+00 -0.176248E+02  0.000000E+00 -0.177964E+02    -36.844      0.000    -30.463     327
   328.00000  0.593350E+01  0.000000E+00 -0.176908E+02  0.000000E+00 -0.178545E+02    -31.004      0.000    -29.324     328
   329.00000  0.591240E+01  0.000000E+00 -0.177119E+02  0.000000E+00 -0.179226E+02    -32.512      0.000    -28.614     329
   330.00000  0.591240E+01  0.000000E+00 -0.177119E+02  0.000000E+00 -0.179950E+02    -35.438      0.000    -28.248     330
   331.00000  0.591470E+01  0.000000E+00 -0.177096E+02  0.000000E+00 -0.180658E+02    -37.496      0.000    -28.167     331
   332.00000  0.593310E+01  0.000000E+00 -0.176912E+02  0.000000E+00 -0.181325E+02    -43.438      0.000    -28.257     332
   333.00000  0.594170E+01  0.000000E+00 -0.176826E+02  0.000000E+00 -0.181923E+02    -45.702      0.000    -28.449     333
   334.00000  0.565570E+01  0.000000E+00 -0.179686E+02  0.000000E+00 -0.182494E+02    -23.099      0.000    -28.667     334
   335.00000  0.559150E+01  0.000000E+00 -0.180328E+02  0.000000E+00 -0.183010E+02    -26.995      0.000    -28.910     335
   336.00000  0.482050E+01  0.000000E+00 -0.188038E+02  0.000000E+00 -0.183477E+02    -18.363      0.000    -29.144     336
   337.00000  0.478030E+01  0.000000E+00 -0.188440E+02  0.000000E+00 -0.183905E+02    -27.323      0.000    -29.364     337
   338.00000  0.452350E+01  0.000000E+00 -0.191008E+02  0.000000E+00 -0.184309E+02    -22.592      0.000    -29.569     338
   339.00000  0.452520E+01  0.000000E+00 -0.190991E+02  0.000000E+00 -0.184693E+02    -28.996      0.000    -29.729     339
   340.00000  0.450350E+01  0.000000E+00 -0.191208E+02  0.000000E+00 -0.185070E+02    -31.371      0.000    -29.799     340
   341.00000  0.401850E+01  0.000000E+00 -0.196058E+02  0.000000E+00 -0.185496E+02    -20.288      0.000    -29.675     341
   342.00000  0.393050E+01  0.000000E+00 -0.196938E+02  0.000000E+00 -0.186058E+02    -25.771      0.000    -29.161     342
   343.00000  0.322550E+01  0.000000E+00 -0.203988E+02  0.000000E+00 -0.186814E+02    -18.560      0.000    -28.196     343
   344.00000  0.313770E+01  0.000000E+00 -0.204866E+02  0.000000E+00 -0.187779E+02    -25.871      0.000    -27.017     344
   345.00000  0.293970E+01  0.000000E+00 -0.206846E+02  0.000000E+00 -0.188991E+02    -23.254      0.000    -25.535     345
   346.00000  0.291770E+01  0.000000E+00 -0.207066E+02  0.000000E+00 -0.190907E+02    -28.634      0.000    -23.463     346
   347.00000  0.289570E+01  0.000000E+00 -0.207286E+02  0.000000E+00 -0.193692E+02    -30.922      0.000    -22.552     347
   348.00000  0.289570E+01  0.000000E+00 -0.207286E+02  0.000000E+00 -0.196388E+02    -34.080      0.000    -22.499     348
   349.00000  0.289570E+01  0.000000E+00 -0.207286E+02  0.000000E+00 -0.198696E+02    -35.962      0.000    -22.788     349
   350.00000  0.289570E+01  0.000000E+00 -0.207286E+02  0.000000E+00 -0.200556E+02    -37.329      0.000    -23.092     350
   351.00000  0.285360E+01  0.000000E+00 -0.207707E+02  0.000000E+00 -0.202293E+02    -33.681      0.000    -23.436     351
   352.00000  0.283410E+01  0.000000E+00 -0.207902E+02  0.000000E+00 -0.203847E+02    -34.022      0.000    -23.773     352
   353.00000  0.281210E+01  0.000000E+00 -0.208122E+02  0.000000E+00 -0.205308E+02    -33.971      0.000    -24.145     353
   354.00000  0.281210E+01  0.000000E+00 -0.208122E+02  0.000000E+00 -0.206686E+02    -36.195      0.000    -24.543     354
   355.00000  0.226110E+01  0.000000E+00 -0.213632E+02  0.000000E+00 -0.207992E+02    -19.639      0.000    -24.977     355
   356.00000  0.195310E+01  0.000000E+00 -0.216712E+02  0.000000E+00 -0.209201E+02    -22.007      0.000    -25.454     356
   357.00000  0.151210E+01  0.000000E+00 -0.221122E+02  0.000000E+00 -0.210308E+02    -20.745      0.000    -25.959     357
   358.00000  0.127010E+01  0.000000E+00 -0.223542E+02  0.000000E+00 -0.211311E+02    -22.850      0.000    -26.467     358
   359.00000  0.122610E+01  0.000000E+00 -0.223982E+02  0.000000E+00 -0.212223E+02    -27.718      0.000    -26.913     359
   360.00000  0.120410E+01  0.000000E+00 -0.224202E+02  0.000000E+00 -0.213108E+02    -30.484      0.000    -27.091     360
   361.00000  0.120410E+01  0.000000E+00 -0.224202E+02  0.000000E+00 -0.214156E+02    -34.067      0.000    -26.457     361
   362.00000  0.116010E+01  0.000000E+00 -0.224642E+02  0.000000E+00 -0.215448E+02    -31.380      0.000    -25.082     362
   363.00000  0.852099E+00  0.000000E+00 -0.227722E+02  0.000000E+00 -0.217060E+02    -22.243      0.000    -23.901     363
   364.00000  0.698199E+00  0.000000E+00 -0.229261E+02  0.000000E+00 -0.218749E+02    -23.619      0.000    -23.589     364
   365.00000  0.698199E+00  0.000000E+00 -0.229261E+02  0.000000E+00 -0.220328E+02    -29.401      0.000    -23.655     365
end
