 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  27. 1.2022    Time:  16:13:57
 Units: L = cm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
     2107  0.2550012E+03  0.24411E-03    2     5326    -4    -5     T
     2108  0.2550016E+03  0.31734E-03    2     5328    -4    -5     T
     2109  0.2550020E+03  0.41255E-03    2     5330    -4    -5     T
     2110  0.2550025E+03  0.53631E-03    2     5332    -4    -5     T
     2111  0.2550032E+03  0.69721E-03    2     5334    -4    -5     T
     2112  0.2550041E+03  0.90637E-03    2     5336    -4    -5     T
     2113  0.2550053E+03  0.11783E-02    2     5338    -4    -5     T
     2114  0.2550068E+03  0.15318E-02    2     5340    -4    -5     T
     2115  0.2550088E+03  0.19913E-02    2     5342    -4    -5     T
     2116  0.2550114E+03  0.25887E-02    2     5344    -4    -5     T
     2117  0.2550148E+03  0.33653E-02    2     5346    -4    -5     T
     2118  0.2550191E+03  0.43749E-02    2     5348    -4    -5     T
     2119  0.2550248E+03  0.56873E-02    2     5350    -4    -5     T
     2120  0.2550322E+03  0.73935E-02    2     5352    -4    -5     T
     2121  0.2550418E+03  0.96116E-02    2     5354    -4    -5     T
     2122  0.2550543E+03  0.12495E-01    2     5356    -4    -5     T
     2123  0.2550706E+03  0.16244E-01    2     5358    -4    -5     T
     2124  0.2550917E+03  0.21117E-01    2     5360    -4    -5     T
     2125  0.2551191E+03  0.27452E-01    2     5362    -4    -5     T
     2126  0.2551548E+03  0.35687E-01    2     5364    -4    -5     T
     2127  0.2552012E+03  0.46393E-01    2     5366    -4    -5     T
     2128  0.2552615E+03  0.60311E-01    2     5368    -4    -5     T
     2129  0.2553436E+03  0.82052E-01    3     5371    -4    -5     T
     2130  0.2554530E+03  0.10940E+00    2     5373    -4    -5     T
     2131  0.2555897E+03  0.13675E+00    3     5376    -4    -5     T
     2132  0.2557949E+03  0.20513E+00    4     5380    -4    -5     T
     2133  0.2560000E+03  0.20513E+00    3     5383    -4    -5     T
     2134  0.2560010E+03  0.10000E-02    2     5385    -4    -5     T
     2135  0.2560023E+03  0.13000E-02    2     5387    -4    -5     T
     2136  0.2560040E+03  0.16900E-02    2     5389    -4    -5     T
     2137  0.2560062E+03  0.21970E-02    2     5391    -4    -5     T
     2138  0.2560090E+03  0.28561E-02    2     5393    -4    -5     T
     2139  0.2560128E+03  0.37129E-02    2     5395    -4    -5     T
     2140  0.2560176E+03  0.48268E-02    2     5397    -4    -5     T
     2141  0.2560239E+03  0.62749E-02    2     5399    -4    -5     T
     2142  0.2560320E+03  0.81573E-02    2     5401    -4    -5     T
     2143  0.2560426E+03  0.10604E-01    2     5403    -4    -5     T
     2144  0.2560564E+03  0.13786E-01    2     5405    -4    -5     T
     2145  0.2560743E+03  0.17922E-01    2     5407    -4    -5     T
     2146  0.2560976E+03  0.23298E-01    2     5409    -4    -5     T
     2147  0.2561279E+03  0.30287E-01    2     5411    -4    -5     T
     2148  0.2561673E+03  0.39374E-01    2     5413    -4    -5     T
     2149  0.2562185E+03  0.51186E-01    2     5415    -4    -5     T
     2150  0.2562850E+03  0.66542E-01    2     5417    -4    -5     T
     2151  0.2563744E+03  0.89373E-01    2     5419    -4    -5     T
     2152  0.2564787E+03  0.10427E+00    2     5421    -4    -5     T
     2153  0.2566090E+03  0.13034E+00    2     5423    -4    -5     T
     2154  0.2568045E+03  0.19550E+00    2     5425    -4    -5     T
     2155  0.2570000E+03  0.19550E+00    2     5427    -4    -5     T
     2156  0.2572500E+03  0.25000E+00    2     5429    -4    -5     T
     2157  0.2576250E+03  0.37500E+00    2     5431    -4    -5     T
     2158  0.2580000E+03  0.37500E+00    2     5433    -4    -5     T
     2159  0.2585000E+03  0.50000E+00    5     5438    -4    -5     T
     2160  0.2586667E+03  0.16667E+00    3     5451    -4    -5     T
     2161  0.2587222E+03  0.55556E-01    2     5463    -4    -5     T
     2162  0.2587917E+03  0.69444E-01    2     5465     4    -5     T
     2163  0.2588958E+03  0.10417E+00    2     5467     4    -5     T
     2164  0.2590000E+03  0.10417E+00    2     5469     4    -5     T
     2165  0.2591250E+03  0.12500E+00    2     5471     4    -5     T
     2166  0.2592708E+03  0.14583E+00    2     5473     4    -5     T
     2167  0.2594531E+03  0.18229E+00    2     5475     4    -5     T
     2168  0.2597266E+03  0.27344E+00    2     5477     4    -5     T
     2169  0.2600000E+03  0.27344E+00    2     5479     4    -5     T
     2170  0.2603333E+03  0.33333E+00    2     5481     4    -5     T
     2171  0.2610000E+03  0.66667E+00    2     5483     4    -5     T
     2172  0.2615000E+03  0.50000E+00    2     5485     4    -5     T
     2173  0.2620000E+03  0.50000E+00    2     5487     4    -5     T
     2174  0.2630000E+03  0.10000E+01    2     5489     4    -5     T
     2175  0.2640000E+03  0.10000E+01    2     5491     4    -5     T
     2176  0.2640003E+03  0.33333E-03    3     5504    -4    -5     T
     2177  0.2640008E+03  0.43333E-03    9     5513    -4    -5     T
     2178  0.2640011E+03  0.30333E-03    2     5515    -4    -5     T
     2179  0.2640012E+03  0.13144E-03    2     5527    -4    -5     T
     2180  0.2640014E+03  0.17088E-03    2     5529    -4    -5     T
     2181  0.2640016E+03  0.22214E-03    2     5531    -4    -5     T
     2182  0.2640019E+03  0.28878E-03    2     5533    -4    -5     T
     2183  0.2640023E+03  0.37542E-03    2     5535    -4    -5     T
     2184  0.2640027E+03  0.48804E-03    2     5537    -4    -5     T
     2185  0.2640034E+03  0.63446E-03    2     5539    -4    -5     T
     2186  0.2640042E+03  0.82479E-03    2     5541    -4    -5     T
     2187  0.2640053E+03  0.10722E-02    2     5543    -4    -5     T
     2188  0.2640067E+03  0.13939E-02    2     5545    -4    -5     T
     2189  0.2640085E+03  0.18121E-02    2     5547    -4    -5     T
     2190  0.2640108E+03  0.23557E-02    2     5549    -4    -5     T
     2191  0.2640139E+03  0.30624E-02    2     5551    -4    -5     T
     2192  0.2640179E+03  0.39811E-02    2     5553    -4    -5     T
     2193  0.2640231E+03  0.51755E-02    2     5555    -4    -5     T
     2194  0.2640298E+03  0.67281E-02    2     5557    -4    -5     T
     2195  0.2640385E+03  0.87465E-02    2     5559    -4    -5     T
     2196  0.2640499E+03  0.11370E-01    2     5561    -4    -5     T
     2197  0.2640647E+03  0.14782E-01    2     5563    -4    -5     T
     2198  0.2640839E+03  0.19216E-01    2     5565    -4    -5     T
     2199  0.2641089E+03  0.24981E-01    2     5567    -4    -5     T
     2200  0.2641414E+03  0.32475E-01    2     5569    -4    -5     T
     2201  0.2641836E+03  0.42218E-01    2     5571    -4    -5     T
     2202  0.2642385E+03  0.54883E-01    2     5573    -4    -5     T
     2203  0.2643098E+03  0.71348E-01    2     5575    -4    -5     T
     2204  0.2644084E+03  0.98599E-01    2     5577    -4    -5     T
     2205  0.2645267E+03  0.11832E+00    2     5579    -4    -5     T
     2206  0.2646845E+03  0.15776E+00    2     5581    -4    -5     T
     2207  0.2648422E+03  0.15776E+00    2     5583    -4    -5     T
     2208  0.2650000E+03  0.15776E+00    2     5585    -4    -5     T
     2209  0.2650010E+03  0.10000E-02    2     5587    -4    -5     T
     2210  0.2650023E+03  0.13000E-02    2     5589    -4    -5     T
     2211  0.2650040E+03  0.16900E-02    2     5591    -4    -5     T
     2212  0.2650062E+03  0.21970E-02    2     5593    -4    -5     T
     2213  0.2650090E+03  0.28561E-02    2     5595    -4    -5     T
     2214  0.2650128E+03  0.37129E-02    2     5597    -4    -5     T
     2215  0.2650176E+03  0.48268E-02    2     5599    -4    -5     T
     2216  0.2650239E+03  0.62749E-02    2     5601    -4    -5     T
     2217  0.2650320E+03  0.81573E-02    2     5603    -4    -5     T
     2218  0.2650426E+03  0.10604E-01    2     5605    -4    -5     T
     2219  0.2650564E+03  0.13786E-01    2     5607    -4    -5     T
     2220  0.2650743E+03  0.17922E-01    3     5610    -4    -5     T
     2221  0.2650976E+03  0.23298E-01    2     5612    -4    -5     T
     2222  0.2651279E+03  0.30287E-01    3     5615    -4    -5     T
     2223  0.2651673E+03  0.39374E-01    4     5619    -4    -5     T
     2224  0.2652067E+03  0.39374E-01    4     5623    -4    -5     T
     2225  0.2652460E+03  0.39374E-01    3     5626    -4    -5     T
     2226  0.2652972E+03  0.51186E-01    3     5629    -4    -5     T
     2227  0.2653638E+03  0.66542E-01    8     5637    -4    -5     T
     2228  0.2654103E+03  0.46579E-01    4     5641    -4    -5     T
     2229  0.2654569E+03  0.46579E-01    4     5645    -4    -5     T
     2230  0.2655035E+03  0.46579E-01    2     5647    -4    -5     T
     2231  0.2655656E+03  0.62063E-01    2     5649    -4    -5     T
     2232  0.2656380E+03  0.72406E-01    5     5654    -4    -5     T
     2233  0.2657104E+03  0.72406E-01    2     5656    -4    -5     T
     2234  0.2658069E+03  0.96542E-01    3     5659    -4    -5     T
     2235  0.2660000E+03  0.19308E+00   10     5669    -4    -5     T
     2236  0.2660931E+03  0.93124E-01    7     5676    -4    -5     T
     2237  0.2661583E+03  0.65187E-01    4     5680    -4    -5     T
     2238  0.2662235E+03  0.65187E-01    2     5682    -4    -5     T
     2239  0.2663098E+03  0.86278E-01    2     5684    -4    -5     T
     2240  0.2664248E+03  0.11504E+00    2     5686    -4    -5     T
     2241  0.2665686E+03  0.14380E+00    4     5690    -4    -5     T
     2242  0.2667124E+03  0.14380E+00    3     5693    -4    -5     T
     2243  0.2668562E+03  0.14380E+00    2     5695    -4    -5     T
     2244  0.2670000E+03  0.14380E+00    2     5697    -4    -5     T
     2245  0.2672500E+03  0.25000E+00    3     5700    -4    -5     T
     2246  0.2676250E+03  0.37500E+00    5     5705    -4    -5     T
     2247  0.2680000E+03  0.37500E+00    6     5711    -4    -5     T
     2248  0.2683333E+03  0.33333E+00    3     5714    -4    -5     T
     2249  0.2686667E+03  0.33333E+00    2     5716    -4    -5     T
     2250  0.2690000E+03  0.33333E+00    2     5718    -4    -5     T
     2251  0.2695000E+03  0.50000E+00    3     5721    -4    -5     T
     2252  0.2700000E+03  0.50000E+00    2     5723    -4    -5     T
     2253  0.2710000E+03  0.10000E+01    6     5729    -4    -5     T
     2254  0.2720000E+03  0.10000E+01    4     5733    -4    -5     T
     2255  0.2723333E+03  0.33333E+00    3     5746    -4    -5     T
     2256  0.2726667E+03  0.33333E+00    2     5748    -4    -5     T
     2257  0.2730000E+03  0.33333E+00    3     5751     4    -5     T
     2258  0.2730001E+03  0.11111E-03    2     5773    -4    -5     T
     2259  0.2730003E+03  0.14444E-03    6     5779    -4    -5     T
     2260  0.2730004E+03  0.14444E-03    6     5785    -4    -5     T
     2261  0.2730005E+03  0.14444E-03    2     5787    -4    -5     T
     2262  0.2730007E+03  0.18778E-03    2     5789    -4    -5     T
     2263  0.2730010E+03  0.24411E-03    2     5791    -4    -5     T
     2264  0.2730013E+03  0.31734E-03    2     5793    -4    -5     T
     2265  0.2730017E+03  0.41255E-03    2     5795    -4    -5     T
     2266  0.2730022E+03  0.53631E-03    2     5797    -4    -5     T
     2267  0.2730029E+03  0.69721E-03    2     5799    -4    -5     T
     2268  0.2730038E+03  0.90637E-03    2     5801    -4    -5     T
     2269  0.2730050E+03  0.11783E-02    2     5803    -4    -5     T
     2270  0.2730066E+03  0.15318E-02    2     5805    -4    -5     T
     2271  0.2730085E+03  0.19913E-02    2     5807    -4    -5     T
     2272  0.2730111E+03  0.25887E-02    2     5809    -4    -5     T
     2273  0.2730145E+03  0.33653E-02    2     5811    -4    -5     T
     2274  0.2730189E+03  0.43749E-02    2     5813    -4    -5     T
     2275  0.2730246E+03  0.56873E-02    2     5815    -4    -5     T
     2276  0.2730320E+03  0.73935E-02    2     5817    -4    -5     T
     2277  0.2730416E+03  0.96116E-02    2     5819    -4    -5     T
     2278  0.2730541E+03  0.12495E-01    2     5821    -4    -5     T
     2279  0.2730703E+03  0.16244E-01    2     5823    -4    -5     T
     2280  0.2730914E+03  0.21117E-01    2     5825    -4    -5     T
     2281  0.2731189E+03  0.27452E-01    2     5827    -4    -5     T
     2282  0.2731546E+03  0.35687E-01    2     5829    -4    -5     T
     2283  0.2732010E+03  0.46393E-01    2     5831    -4    -5     T
     2284  0.2732613E+03  0.60311E-01    2     5833    -4    -5     T
     2285  0.2733433E+03  0.82081E-01    2     5835    -4    -5     T
     2286  0.2734528E+03  0.10944E+00    2     5837    -4    -5     T
     2287  0.2735896E+03  0.13680E+00    2     5839    -4    -5     T
     2288  0.2737948E+03  0.20520E+00    2     5841    -4    -5     T
     2289  0.2740000E+03  0.20520E+00    2     5843    -4    -5     T
     2290  0.2740010E+03  0.10000E-02    2     5845    -4    -5     T
     2291  0.2740023E+03  0.13000E-02    2     5847    -4    -5     T
     2292  0.2740040E+03  0.16900E-02    2     5849    -4    -5     T
     2293  0.2740062E+03  0.21970E-02    2     5851    -4    -5     T
     2294  0.2740090E+03  0.28561E-02    2     5853    -4    -5     T
     2295  0.2740128E+03  0.37129E-02    2     5855    -4    -5     T
     2296  0.2740176E+03  0.48268E-02    2     5857    -4    -5     T
     2297  0.2740239E+03  0.62749E-02    2     5859    -4    -5     T
     2298  0.2740320E+03  0.81573E-02    2     5861    -4    -5     T
     2299  0.2740426E+03  0.10604E-01    2     5863    -4    -5     T
     2300  0.2740564E+03  0.13786E-01    2     5865    -4    -5     T
     2301  0.2740743E+03  0.17922E-01    2     5867    -4    -5     T
     2302  0.2740976E+03  0.23298E-01    2     5869    -4    -5     T
     2303  0.2741279E+03  0.30287E-01    2     5871    -4    -5     T
     2304  0.2741673E+03  0.39374E-01    2     5873    -4    -5     T
     2305  0.2742185E+03  0.51186E-01    2     5875    -4    -5     T
     2306  0.2742850E+03  0.66542E-01    2     5877    -4    -5     T
     2307  0.2743744E+03  0.89373E-01    2     5879    -4    -5     T
     2308  0.2744787E+03  0.10427E+00    3     5882    -4    -5     T
     2309  0.2746090E+03  0.13034E+00    2     5884    -4    -5     T
     2310  0.2748045E+03  0.19550E+00    4     5888    -4    -5     T
     2311  0.2750000E+03  0.19550E+00    3     5891    -4    -5     T
     2312  0.2750010E+03  0.10000E-02    2     5893    -4    -5     T
     2313  0.2750023E+03  0.13000E-02    2     5895    -4    -5     T
     2314  0.2750040E+03  0.16900E-02    2     5897    -4    -5     T
     2315  0.2750062E+03  0.21970E-02    2     5899    -4    -5     T
     2316  0.2750090E+03  0.28561E-02    2     5901    -4    -5     T
     2317  0.2750128E+03  0.37129E-02    2     5903    -4    -5     T
     2318  0.2750176E+03  0.48268E-02    2     5905    -4    -5     T
     2319  0.2750239E+03  0.62749E-02    2     5907    -4    -5     T
     2320  0.2750320E+03  0.81573E-02    2     5909    -4    -5     T
     2321  0.2750426E+03  0.10604E-01    2     5911    -4    -5     T
     2322  0.2750564E+03  0.13786E-01    2     5913    -4    -5     T
     2323  0.2750743E+03  0.17922E-01    2     5915    -4    -5     T
     2324  0.2750976E+03  0.23298E-01    2     5917    -4    -5     T
     2325  0.2751279E+03  0.30287E-01    2     5919    -4    -5     T
     2326  0.2751673E+03  0.39374E-01    2     5921    -4    -5     T
     2327  0.2752185E+03  0.51186E-01    2     5923    -4    -5     T
     2328  0.2752850E+03  0.66542E-01    2     5925    -4    -5     T
     2329  0.2753744E+03  0.89373E-01    2     5927    -4    -5     T
     2330  0.2754787E+03  0.10427E+00    2     5929    -4    -5     T
     2331  0.2756090E+03  0.13034E+00    2     5931    -4    -5     T
     2332  0.2758045E+03  0.19550E+00    2     5933    -4    -5     T
     2333  0.2760000E+03  0.19550E+00    2     5935    -4    -5     T
     2334  0.2762500E+03  0.25000E+00    2     5937    -4    -5     T
     2335  0.2766250E+03  0.37500E+00    2     5939    -4    -5     T
     2336  0.2770000E+03  0.37500E+00    2     5941    -4    -5     T
     2337  0.2775000E+03  0.50000E+00    3     5944    -4    -5     T
     2338  0.2780000E+03  0.50000E+00    3     5947    -4    -5     T
